data,method,n_feats,mse,r2
comm_violence,r_cf_alpha_0.99,70,75453478.86861381,0.709857637252979
comm_violence,r_cf_alpha_0.99,75,87693927.20590048,0.7102669902146597
comm_violence,r_cf_alpha_0.99,80,113366332.56999044,0.7108093910624975
comm_violence,r_cf_alpha_0.99,85,231599279.48000938,0.7063779691714237
comm_violence,r_cf_alpha_0.99,90,276747217.013744,0.6917650467298676
comm_violence,r_cf_alpha_0.99,95,28490496499.569603,0.4708905431862499
comm_violence,r_cf_alpha_0.99,100,24416527464.823757,0.46954692707703993
comm_violence,r_cf_alpha_0.95,5,1166462.2085560248,0.85627946292439
comm_violence,r_cf_alpha_0.95,10,1150963.1397518893,0.8581471030535452
comm_violence,r_cf_alpha_0.95,15,1155459.029102064,0.8576519291999564
comm_violence,r_cf_alpha_0.95,20,1192934.9386267392,0.853210966414842
comm_violence,r_cf_alpha_0.95,25,1185144.450698999,0.8542037788648477
comm_violence,r_cf_alpha_0.95,30,1183131.2398582576,0.8544983850327599
comm_violence,r_cf_alpha_0.95,35,1222742.526242093,0.8502103284100618
comm_violence,r_cf_alpha_0.95,40,1222452.5693917046,0.8505295660993439
comm_violence,r_cf_alpha_0.95,45,3440768.2668989934,0.8027625630687419
comm_violence,r_cf_alpha_0.95,50,22302287.287541755,0.7409219264912078
comm_violence,r_cf_alpha_0.95,55,15420404.645056669,0.715223030657627
comm_violence,r_cf_alpha_0.95,60,117795776.06516819,0.5822856185503035
comm_violence,r_cf_alpha_0.95,65,207055371.8896368,0.5878799915708457
comm_violence,r_cf_alpha_0.95,70,313508449.58178574,0.5792569253821309
comm_violence,r_cf_alpha_0.95,75,326333746.71704113,0.5800478397047182
comm_violence,r_cf_alpha_0.95,80,3412921250.1241426,0.46752125342506423
comm_violence,r_cf_alpha_0.95,85,4464110209.276342,0.48349148907158773
comm_violence,r_cf_alpha_0.95,90,31270477667.31139,0.44981462189382615
comm_violence,r_cf_alpha_0.95,95,2286327644335.601,0.3336603302643933
comm_violence,r_cf_alpha_0.95,100,5629034301925.906,0.2269766940784334
comm_violence,r_cf_alpha_0.05,5,1166462.2085560248,0.85627946292439
comm_violence,r_cf_alpha_0.05,10,1150963.1397518893,0.8581471030535452
comm_violence,r_cf_alpha_0.05,15,1160088.9835732465,0.8570175802543314
comm_violence,r_cf_alpha_0.05,20,1192285.0890448496,0.8533920457325912
comm_violence,r_cf_alpha_0.05,25,1182081.3880459133,0.8545872378492374
comm_violence,r_cf_alpha_0.05,30,1223440.5096942913,0.8501380320481493
comm_violence,r_cf_alpha_0.05,35,1225195.882970611,0.8499816027139682
comm_violence,r_cf_alpha_0.05,40,1223455.8034586564,0.8506701477337811
comm_violence,r_cf_alpha_0.05,45,1368887.117426814,0.8423830415604321
comm_violence,r_cf_alpha_0.05,50,20022923.35352564,0.741919027027467
comm_violence,r_cf_alpha_0.05,55,22424418.315391593,0.7362733922873119
comm_violence,r_cf_alpha_0.05,60,129441594.39308158,0.6156379206970874
comm_violence,r_cf_alpha_0.05,65,13096002867.956284,0.5083885910352894
comm_violence,r_cf_alpha_0.05,70,13092754314.432678,0.5006887016043179
comm_violence,r_cf_alpha_0.05,75,8793397971.5201,0.4936702704832626
comm_violence,r_cf_alpha_0.05,80,8039683175.743776,0.4814026583638543
comm_violence,r_cf_alpha_0.05,85,186474086086.59015,0.40546338003460586
comm_violence,r_cf_alpha_0.05,90,424450981022.7506,0.38029631962688176
comm_violence,r_cf_alpha_0.05,95,626146640986.0135,0.342676640931196
comm_violence,r_cf_alpha_0.05,100,364961518531.3312,0.3443338580443435
comm_violence,r_cf_alpha_0.01,5,1166462.2085560248,0.85627946292439
comm_violence,r_cf_alpha_0.01,10,1150963.1397518893,0.8581471030535452
comm_violence,r_cf_alpha_0.01,15,1160088.9835732465,0.8570175802543314
comm_violence,r_cf_alpha_0.01,20,1180944.1879704788,0.8548764339133121
comm_violence,r_cf_alpha_0.01,25,1161601.9676632655,0.8573075074096579
comm_violence,r_cf_alpha_0.01,30,1162698.9921563237,0.8572500985105151
comm_violence,r_cf_alpha_0.01,35,1162232.5861450383,0.8569590074891623
comm_violence,r_cf_alpha_0.01,40,1194380.702177889,0.8538240303455702
comm_violence,r_cf_alpha_0.01,45,1201855.1794868174,0.8532182491323648
comm_violence,r_cf_alpha_0.01,50,1255400.930962848,0.8494784612951778
comm_violence,r_cf_alpha_0.01,55,1254821.8801594179,0.8495832378818164
comm_violence,r_cf_alpha_0.01,60,1677792.091419524,0.8305953146949008
comm_violence,r_cf_alpha_0.01,65,11450069.499752354,0.7544201047108265
comm_violence,r_cf_alpha_0.01,70,128821090.24535033,0.661584843119348
comm_violence,r_cf_alpha_0.01,75,58140685.869265035,0.6154118002173699
comm_violence,r_cf_alpha_0.01,80,60688071.56709604,0.616300404716113
comm_violence,r_cf_alpha_0.01,85,1627993214.041233,0.5499753226377295
comm_violence,r_cf_alpha_0.01,90,1508344507997.7588,0.28347524970933063
comm_violence,r_cf_alpha_0.01,95,2162132776172.3892,0.2704858349442308
comm_violence,r_cf_alpha_0.01,100,164273090510.6871,0.2600678166483138
community_crime,r_cf_alpha_0.99,5,0.021659632256650616,0.6038461516882545
community_crime,r_cf_alpha_0.99,10,0.020737797887406206,0.6216964253851687
community_crime,r_cf_alpha_0.99,15,0.020225291658276485,0.6314863275170362
community_crime,r_cf_alpha_0.99,20,0.020094415918621204,0.6341740544629898
community_crime,r_cf_alpha_0.99,25,0.019706974638794304,0.6414262651732243
community_crime,r_cf_alpha_0.99,30,0.01980020243468915,0.6398040909491727
community_crime,r_cf_alpha_0.99,35,0.01914194867277197,0.6519719818222771
community_crime,r_cf_alpha_0.99,40,0.019186705611652997,0.651367289675225
community_crime,r_cf_alpha_0.99,45,0.019245024304467385,0.6506813038015957
community_crime,r_cf_alpha_0.99,50,0.019313251541989065,0.649759879638047
community_crime,r_cf_alpha_0.99,55,0.019438417843571993,0.647870659174576
community_crime,r_cf_alpha_0.99,60,0.019505588616057248,0.6467854982428721
community_crime,r_cf_alpha_0.99,65,0.019651189842110776,0.644426719410649
community_crime,r_cf_alpha_0.99,70,0.01979431422033867,0.6414033348267237
community_crime,r_cf_alpha_0.99,75,0.01987426275446108,0.6404059174032712
community_crime,r_cf_alpha_0.99,80,0.020034017851524116,0.6377664837844599
community_crime,r_cf_alpha_0.99,85,0.019995394569364902,0.6386322697104013
community_crime,r_cf_alpha_0.99,90,0.020018995569071683,0.6377809435115362
community_crime,r_cf_alpha_0.99,95,0.01987693978802177,0.639783254934564
community_crime,r_cf_alpha_0.99,100,0.019786205025728913,0.641333888207943
community_crime,r_cf_alpha_0.95,5,0.021659632256650616,0.6038461516882546
community_crime,r_cf_alpha_0.95,10,0.020825231885934162,0.6201788628141266
community_crime,r_cf_alpha_0.95,15,0.020225291658276485,0.6314863275170362
community_crime,r_cf_alpha_0.95,20,0.020230848007471307,0.6318805180923726
community_crime,r_cf_alpha_0.95,25,0.019583841928400278,0.6436826361537168
community_crime,r_cf_alpha_0.95,30,0.019532490237877523,0.6445864493351595
community_crime,r_cf_alpha_0.95,35,0.019085493195778288,0.6530799050469442
community_crime,r_cf_alpha_0.95,40,0.019164163864241877,0.6516832970935134
community_crime,r_cf_alpha_0.95,45,0.019268061577322818,0.6500995920649361
community_crime,r_cf_alpha_0.95,50,0.019295340401964317,0.6499933367958295
community_crime,r_cf_alpha_0.95,55,0.01938368499335713,0.6486399304193321
community_crime,r_cf_alpha_0.95,60,0.019446982828539155,0.6477086678029577
community_crime,r_cf_alpha_0.95,65,0.019532972507900027,0.6461990343643587
community_crime,r_cf_alpha_0.95,70,0.019509269595968118,0.6466346929605069
community_crime,r_cf_alpha_0.95,75,0.01940286835496865,0.6486713450015561
community_crime,r_cf_alpha_0.95,80,0.019551380943548725,0.6463376795182088
community_crime,r_cf_alpha_0.95,85,0.019631218795830845,0.6451477506866895
community_crime,r_cf_alpha_0.95,90,0.019627491838216438,0.6443020830088252
community_crime,r_cf_alpha_0.95,95,0.01959350830780878,0.6446991585889352
community_crime,r_cf_alpha_0.95,100,0.019638195012398992,0.6442905789467874
community_crime,r_cf_alpha_0.05,5,0.021659632256650616,0.6038461516882546
community_crime,r_cf_alpha_0.05,10,0.02093772811868538,0.6183525607689687
community_crime,r_cf_alpha_0.05,15,0.020225291658276485,0.6314863275170362
community_crime,r_cf_alpha_0.05,20,0.01979908287523125,0.6391374156112868
community_crime,r_cf_alpha_0.05,25,0.019509559600498223,0.6448124949520746
community_crime,r_cf_alpha_0.05,30,0.01938969334171374,0.6473152324566722
community_crime,r_cf_alpha_0.05,35,0.01922931217856568,0.6505383805449605
community_crime,r_cf_alpha_0.05,40,0.019262700614449783,0.6501259047378948
community_crime,r_cf_alpha_0.05,45,0.019204416483003858,0.6513909975500521
community_crime,r_cf_alpha_0.05,50,0.01928606403201149,0.6500348900323037
community_crime,r_cf_alpha_0.05,55,0.01936050441324318,0.648906471279537
community_crime,r_cf_alpha_0.05,60,0.019391183403627225,0.6485704263777005
community_crime,r_cf_alpha_0.05,65,0.019563641751327084,0.6458247867471638
community_crime,r_cf_alpha_0.05,70,0.01967692424679491,0.6441130632174854
community_crime,r_cf_alpha_0.05,75,0.019623102830711447,0.6450511571792814
community_crime,r_cf_alpha_0.05,80,0.019672610497862012,0.6444229786675514
community_crime,r_cf_alpha_0.05,85,0.019663549556503963,0.6447217815318116
community_crime,r_cf_alpha_0.05,90,0.019698889322979467,0.644229253199432
community_crime,r_cf_alpha_0.05,95,0.01966213685873415,0.644890082432733
community_crime,r_cf_alpha_0.05,100,0.01968419562817617,0.6443171747813842
community_crime,r_cf_alpha_0.01,5,0.021659632256650616,0.6038461516882545
community_crime,r_cf_alpha_0.01,10,0.021604786427745437,0.6059246619373913
community_crime,r_cf_alpha_0.01,15,0.020225291658276485,0.6314863275170362
community_crime,r_cf_alpha_0.01,20,0.02022108555871001,0.6318849989782496
community_crime,r_cf_alpha_0.01,25,0.019497104166400454,0.6449660374931313
community_crime,r_cf_alpha_0.01,30,0.019251875946444758,0.6496211741277369
community_crime,r_cf_alpha_0.01,35,0.01934082392549786,0.6482614031791238
community_crime,r_cf_alpha_0.01,40,0.01919620311242658,0.6512047930740427
community_crime,r_cf_alpha_0.01,45,0.019273926730566486,0.6500023590112998
community_crime,r_cf_alpha_0.01,50,0.019327641417300374,0.6492283435692031
community_crime,r_cf_alpha_0.01,55,0.01934924827148069,0.648991802929706
community_crime,r_cf_alpha_0.01,60,0.019412962759443837,0.6482198127322921
community_crime,r_cf_alpha_0.01,65,0.019463588382117154,0.6473900183883563
community_crime,r_cf_alpha_0.01,70,0.0194118332006393,0.6483818243336352
community_crime,r_cf_alpha_0.01,75,0.019432294098024296,0.6479429701662272
community_crime,r_cf_alpha_0.01,80,0.019580652901105784,0.6456497673730289
community_crime,r_cf_alpha_0.01,85,0.01950922765296802,0.6472149672174959
community_crime,r_cf_alpha_0.01,90,0.019511201285449604,0.6471757443272736
community_crime,r_cf_alpha_0.01,95,0.019578470782118246,0.6459627993885256
community_crime,r_cf_alpha_0.01,100,0.01968008678759985,0.6440853757689822
facebook,r_cf_alpha_0.99,1,1059.8031795437007,0.9948490272202856
facebook,r_cf_alpha_0.99,2,129.78772235329933,0.9987841998037277
facebook,r_cf_alpha_0.99,3,0.043473206437990394,0.9999995583352366
facebook,r_cf_alpha_0.99,4,0.058429323033068956,0.9999993463960601
facebook,r_cf_alpha_0.99,5,0.05924947862588424,0.9999993566253595
facebook,r_cf_alpha_0.99,6,0.09217174455458195,0.9999987978237022
facebook,r_cf_alpha_0.99,7,0.3894911791614801,0.999993521782593
facebook,r_cf_alpha_0.99,8,0.3727369814397881,0.9999943167118672
facebook,r_cf_alpha_0.99,9,0.38699499394372555,0.9999940422751846
facebook,r_cf_alpha_0.99,10,0.7944379604842148,0.9999886972294594
facebook,r_cf_alpha_0.99,11,0.7343969491610987,0.9999898866545948
facebook,r_cf_alpha_0.99,12,0.7495845148525236,0.999989510072272
facebook,r_cf_alpha_0.99,13,0.7480234258941227,0.9999895348858541
facebook,r_cf_alpha_0.99,14,1.3171357087047881,0.999980464020141
facebook,r_cf_alpha_0.99,15,1.4968729124498865,0.9999778226017455
facebook,r_cf_alpha_0.99,16,1.4911034754004107,0.9999778912883552
facebook,r_cf_alpha_0.99,17,1.54992301404837,0.9999774569285412
facebook,r_cf_alpha_0.99,18,6.832932958394065,0.9999212152336451
facebook,r_cf_alpha_0.95,1,1059.8031795437007,0.9948490272202856
facebook,r_cf_alpha_0.95,2,129.78772235329933,0.9987841998037277
facebook,r_cf_alpha_0.95,3,0.043473206437990394,0.9999995583352366
facebook,r_cf_alpha_0.95,4,0.058429323033068956,0.9999993463960601
facebook,r_cf_alpha_0.95,5,0.05924947862588424,0.9999993566253595
facebook,r_cf_alpha_0.95,6,0.06260923678988507,0.9999993138681029
facebook,r_cf_alpha_0.95,7,0.38949117916148146,0.999993521782593
facebook,r_cf_alpha_0.95,8,0.6093656854242022,0.9999908077110854
facebook,r_cf_alpha_0.95,9,0.6238051657470989,0.9999904798746562
facebook,r_cf_alpha_0.95,10,0.7944379604842237,0.9999886972294594
facebook,r_cf_alpha_0.95,11,0.7343969491611099,0.9999898866545948
facebook,r_cf_alpha_0.95,12,7.171245752425948,0.9999110970173393
facebook,r_cf_alpha_0.95,13,6.605131362922451,0.9999220028726288
facebook,r_cf_alpha_0.95,14,6.649566539766231,0.999922670450615
facebook,r_cf_alpha_0.95,15,6.68996915007242,0.9999217775172247
facebook,r_cf_alpha_0.95,16,6.7639482113535765,0.9999204752257942
facebook,r_cf_alpha_0.95,17,6.796410614985487,0.9999201443561988
facebook,r_cf_alpha_0.95,18,6.832932958394105,0.9999212152336447
facebook,r_cf_alpha_0.05,1,1059.8031795437007,0.9948490272202856
facebook,r_cf_alpha_0.05,2,129.78772235329933,0.9987841998037277
facebook,r_cf_alpha_0.05,3,0.043473206437990394,0.9999995583352366
facebook,r_cf_alpha_0.05,4,0.058429323033068956,0.9999993463960601
facebook,r_cf_alpha_0.05,5,0.059961469188994386,0.9999993398387911
facebook,r_cf_alpha_0.05,6,0.060307093597136305,0.9999993288119589
facebook,r_cf_alpha_0.05,7,0.11567818366907996,0.999998831528889
facebook,r_cf_alpha_0.05,8,0.3727369814397827,0.9999943167118672
facebook,r_cf_alpha_0.05,9,0.7641909315708812,0.999989217413359
facebook,r_cf_alpha_0.05,10,0.7944379604842084,0.9999886972294592
facebook,r_cf_alpha_0.05,11,7.138928804975301,0.9999132357686553
facebook,r_cf_alpha_0.05,12,7.1712457524259134,0.9999110970173393
facebook,r_cf_alpha_0.05,13,7.1569942990418385,0.9999116112755019
facebook,r_cf_alpha_0.05,14,7.260806061130815,0.9999101642074473
facebook,r_cf_alpha_0.05,15,6.63814955243681,0.99992118982251
facebook,r_cf_alpha_0.05,16,6.739614796516325,0.9999219736575086
facebook,r_cf_alpha_0.05,17,6.802105777050438,0.9999220786182501
facebook,r_cf_alpha_0.05,18,6.832932958394079,0.9999212152336451
facebook,r_cf_alpha_0.01,1,1059.8031795437007,0.9948490272202856
facebook,r_cf_alpha_0.01,2,129.78772235329933,0.9987841998037277
facebook,r_cf_alpha_0.01,3,0.043473206437990394,0.9999995583352366
facebook,r_cf_alpha_0.01,4,0.058429323033068956,0.9999993463960601
facebook,r_cf_alpha_0.01,5,0.05924947862588424,0.9999993566253595
facebook,r_cf_alpha_0.01,6,0.09217174455458195,0.9999987978237022
facebook,r_cf_alpha_0.01,7,0.3894911791614801,0.999993521782593
facebook,r_cf_alpha_0.01,8,0.6093656854242193,0.9999908077110853
facebook,r_cf_alpha_0.01,9,0.7641909315708508,0.9999892174133589
facebook,r_cf_alpha_0.01,10,0.8149903565524428,0.9999883398702689
facebook,r_cf_alpha_0.01,11,0.8034808179494624,0.9999884857263833
facebook,r_cf_alpha_0.01,12,1.4697789188804902,0.9999777074577286
facebook,r_cf_alpha_0.01,13,1.5018962076611726,0.9999775345688058
facebook,r_cf_alpha_0.01,14,1.5189416323812146,0.9999775085379377
facebook,r_cf_alpha_0.01,15,1.529786226660035,0.9999773553533086
facebook,r_cf_alpha_0.01,16,1.5235091544934412,0.999977522990536
facebook,r_cf_alpha_0.01,17,1.5499230140483717,0.9999774569285412
facebook,r_cf_alpha_0.01,18,6.832932958394077,0.9999212152336451
imports-85,r_cf_alpha_0.99,1,20239718.742786195,0.710747356767168
imports-85,r_cf_alpha_0.99,2,18766199.33077987,0.7296114786505926
imports-85,r_cf_alpha_0.99,3,18514933.174702656,0.7331625350618982
imports-85,r_cf_alpha_0.99,4,20712973.62828948,0.7078909882056099
imports-85,r_cf_alpha_0.99,5,20741515.435598604,0.707478380766867
imports-85,r_cf_alpha_0.99,6,20746762.275625855,0.7069519784327938
imports-85,r_cf_alpha_0.99,7,21587121.135957666,0.6994913040110989
imports-85,r_cf_alpha_0.99,8,20664065.000680152,0.711340577945325
imports-85,r_cf_alpha_0.99,9,20801430.63146913,0.7097571527614027
imports-85,r_cf_alpha_0.99,10,20885960.38345672,0.7095561064640326
imports-85,r_cf_alpha_0.99,11,20504276.32984951,0.7150873572949641
imports-85,r_cf_alpha_0.99,12,21234683.098603047,0.7059255434539271
imports-85,r_cf_alpha_0.99,13,20808606.26613816,0.709578458560862
imports-85,r_cf_alpha_0.99,14,21258600.204132527,0.7048202085148322
imports-85,r_cf_alpha_0.99,15,20940764.176550724,0.7064238659948346
imports-85,r_cf_alpha_0.99,16,19910569.070754364,0.7202814791603257
imports-85,r_cf_alpha_0.99,17,19908307.429253556,0.723461460889226
imports-85,r_cf_alpha_0.99,18,19932382.3781686,0.7253517212518793
imports-85,r_cf_alpha_0.99,19,16139515.092213267,0.7674695873276978
imports-85,r_cf_alpha_0.99,20,15996753.404245695,0.7695548573196656
imports-85,r_cf_alpha_0.99,21,16214326.767015275,0.7682643730196751
imports-85,r_cf_alpha_0.99,22,16211307.673487088,0.7679989715726245
imports-85,r_cf_alpha_0.99,23,16468335.557893176,0.76463015692386
imports-85,r_cf_alpha_0.99,24,16682748.37336002,0.7610003769276438
imports-85,r_cf_alpha_0.99,25,16757388.227397108,0.7599695404609882
imports-85,r_cf_alpha_0.95,1,20239718.742786195,0.710747356767168
imports-85,r_cf_alpha_0.95,2,18766199.33077987,0.7296114786505926
imports-85,r_cf_alpha_0.95,3,20413867.928093754,0.7124526621112329
imports-85,r_cf_alpha_0.95,4,20712973.62828948,0.7078909882056099
imports-85,r_cf_alpha_0.95,5,20741515.435598604,0.7074783807668672
imports-85,r_cf_alpha_0.95,6,21482598.38325874,0.7018451162440369
imports-85,r_cf_alpha_0.95,7,21587121.13595767,0.6994913040110989
imports-85,r_cf_alpha_0.95,8,21675328.60997673,0.6986029825993822
imports-85,r_cf_alpha_0.95,9,20801430.63146913,0.7097571527614028
imports-85,r_cf_alpha_0.95,10,20885960.38345672,0.7095561064640326
imports-85,r_cf_alpha_0.95,11,20283173.30858322,0.7151652614851545
imports-85,r_cf_alpha_0.95,12,20612191.581510074,0.711900161133176
imports-85,r_cf_alpha_0.95,13,20435590.891439594,0.7162882332333353
imports-85,r_cf_alpha_0.95,14,21354258.445955265,0.7067575235922848
imports-85,r_cf_alpha_0.95,15,21100157.238769256,0.7081081076924672
imports-85,r_cf_alpha_0.95,16,21136606.314101145,0.712177379653317
imports-85,r_cf_alpha_0.95,17,21633894.585481387,0.7065682392713789
imports-85,r_cf_alpha_0.95,18,20358752.651675355,0.7209562141524448
imports-85,r_cf_alpha_0.95,19,20574924.124377336,0.7187959240432727
imports-85,r_cf_alpha_0.95,20,19965561.188268337,0.7273926679668092
imports-85,r_cf_alpha_0.95,21,19793926.57854333,0.7293435875562495
imports-85,r_cf_alpha_0.95,22,19902027.834895007,0.7272573171031246
imports-85,r_cf_alpha_0.95,23,19938906.45498172,0.7267867388062016
imports-85,r_cf_alpha_0.95,24,16535345.593480581,0.7635006561189519
imports-85,r_cf_alpha_0.95,25,16757388.227397108,0.7599695404609882
imports-85,r_cf_alpha_0.05,1,20239718.742786195,0.710747356767168
imports-85,r_cf_alpha_0.05,2,18766199.33077987,0.7296114786505926
imports-85,r_cf_alpha_0.05,3,18514933.174702656,0.7331625350618982
imports-85,r_cf_alpha_0.05,4,18627912.45023193,0.7301802077284681
imports-85,r_cf_alpha_0.05,5,20734606.722326227,0.7074578013671811
imports-85,r_cf_alpha_0.05,6,20746762.27562585,0.7069519784327938
imports-85,r_cf_alpha_0.05,7,21587121.135957666,0.6994913040110989
imports-85,r_cf_alpha_0.05,8,20664065.000680152,0.711340577945325
imports-85,r_cf_alpha_0.05,9,20758509.073689308,0.710623573373198
imports-85,r_cf_alpha_0.05,10,20885960.383456714,0.7095561064640326
imports-85,r_cf_alpha_0.05,11,21276240.597115707,0.7053490948896004
imports-85,r_cf_alpha_0.05,12,20961915.23455788,0.7103622181256333
imports-85,r_cf_alpha_0.05,13,21709339.72387118,0.7008756305888852
imports-85,r_cf_alpha_0.05,14,21258600.204132527,0.7048202085148322
imports-85,r_cf_alpha_0.05,15,16150155.36995333,0.7652292041013145
imports-85,r_cf_alpha_0.05,16,16305238.954236487,0.7631979374322497
imports-85,r_cf_alpha_0.05,17,16283286.113119382,0.7637096286640892
imports-85,r_cf_alpha_0.05,18,16366317.31771198,0.7625487391872731
imports-85,r_cf_alpha_0.05,19,16280579.051393434,0.7629760666839865
imports-85,r_cf_alpha_0.05,20,17015538.699108183,0.7538701695990881
imports-85,r_cf_alpha_0.05,21,17374430.032272413,0.7518238237511425
imports-85,r_cf_alpha_0.05,22,17092439.096158195,0.7561440378847674
imports-85,r_cf_alpha_0.05,23,16431955.334732717,0.7647102158771635
imports-85,r_cf_alpha_0.05,24,16682748.373360017,0.7610003769276438
imports-85,r_cf_alpha_0.05,25,16757388.227397105,0.7599695404609882
imports-85,r_cf_alpha_0.01,1,20239718.742786195,0.710747356767168
imports-85,r_cf_alpha_0.01,2,18766199.33077987,0.7296114786505926
imports-85,r_cf_alpha_0.01,3,20413867.928093754,0.7124526621112329
imports-85,r_cf_alpha_0.01,4,20997926.362015996,0.7082000029386045
imports-85,r_cf_alpha_0.01,5,21455045.08854232,0.7022790511299102
imports-85,r_cf_alpha_0.01,6,21482598.38325874,0.7018451162440369
imports-85,r_cf_alpha_0.01,7,21587121.135957666,0.6994913040110988
imports-85,r_cf_alpha_0.01,8,21675328.609976735,0.6986029825993822
imports-85,r_cf_alpha_0.01,9,20801430.63146913,0.7097571527614027
imports-85,r_cf_alpha_0.01,10,20885960.383456714,0.7095561064640326
imports-85,r_cf_alpha_0.01,11,20283173.308583215,0.7151652614851546
imports-85,r_cf_alpha_0.01,12,20612191.581510074,0.7119001611331761
imports-85,r_cf_alpha_0.01,13,20808606.266138162,0.7095784585608621
imports-85,r_cf_alpha_0.01,14,20398322.54470282,0.7135412985527898
imports-85,r_cf_alpha_0.01,15,20937595.386614554,0.712453023298816
imports-85,r_cf_alpha_0.01,16,20710210.621190067,0.715744579758957
imports-85,r_cf_alpha_0.01,17,20639522.08159426,0.7201725206468088
imports-85,r_cf_alpha_0.01,18,19957657.00358389,0.7271220089337925
imports-85,r_cf_alpha_0.01,19,20402833.420198154,0.7219173934012033
imports-85,r_cf_alpha_0.01,20,20842600.146690585,0.7183492716742788
imports-85,r_cf_alpha_0.01,21,20809983.759915624,0.7171489006783337
imports-85,r_cf_alpha_0.01,22,20317222.329755913,0.7211749674786053
imports-85,r_cf_alpha_0.01,23,20317588.794023447,0.7211965529339153
imports-85,r_cf_alpha_0.01,24,16682748.373360017,0.7610003769276439
imports-85,r_cf_alpha_0.01,25,16757388.227397108,0.7599695404609882
